FRM_Distrito,Centro,Fecha_Creacion,Hora,FRM_Orden_Final,FRM_Orden_Item_Final,EOC_ID_TIENDA,Grupo_Canal,Tipo_de_Negocio,Tipo_Despacho_Detalle,Operador_Logistico_Old,EOC_DELIVERYSTOREID,EOC_Estado,Estado_T,Estado_T_Detalle,FRM_N_DNI_Asesor,FRM_Tipologia,Fecha_Entrega_Pactada,Fecha_Entrega_Real,INR_FechaActivacion,Cruce_INAR,EOC_Estado,EOC_Cierre,Multilinea_Asesor,Multi_item,FRM_Departamento_de_entrega,INR_NumRentaIGV_Neto
Santa Anita,Netcall,1 ago 2026,11,902189504,9021895048040552701700,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_GBUITRONL,SIM,1 ago 2026,1 ago 2026,01/08/2026,Sí,CERRADAS,2026-08-01 15:33:23,Multilínea,Mono_item,Lima - Callao,59.90103
Santa Anita,Netcall,3 ago 2026,17,902932859,9029328598047578858159,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_KROJASNAUPA,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 00:57:38,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,11,902194045,9021940458040591390821,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_LNECIOSUPC,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 00:24:26,Monolínea,Mono_item,Lima - Callao,39.95
Santa Anita,Netcall,4 ago 2026,8,903198198,90319819889511710111068545918,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_GFLORESS,SIM,4 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,11,902183838,9021838388040499312349,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_KANGELESS,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:39:53,Monolínea,Mono_item,Lima - Callao,34.95
Santa Anita,Netcall,3 ago 2026,12,902855192,9028551928046755632104,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CANCELADAS,Anulado,CLIENTE DESISTE - NO BRINDA MOTIVOS,NET_YCASTILLOO,SIM,3 ago 2026,null,null,No,CANCELADAS,2026-08-03 13:10:53,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,13,902227841,9022278418040918934060,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_EMEDINAU,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:01:13,Multilínea,Multi_item,Lima - Callao,19.95
Santa Anita,Netcall,1 ago 2026,11,902200648,9022006488040657274607,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_GBUITRONL,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:17:26,Multilínea,Mono_item,Lima - Callao,19.95
Santa Anita,Netcall,1 ago 2026,18,902322058,9023220588041885770147,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_GHUAMANT,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:20:46,Monolínea,Mono_item,Lima - Callao,29.95
Santa Anita,Netcall,3 ago 2026,15,902901778,9029017788047242520969,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,TLV_NET_KARANDA,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 00:50:05,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,11,902188299,9021882998040541828996,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_GBUITRONL,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:04:00,Multilínea,Mono_item,Lima - Callao,19.95
Santa Anita,Netcall,3 ago 2026,11,902816934,9028169348046390319056,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_MVASQUEZV,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 01:07:33,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,11,902186629,9021866298040523983564,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_GBUITRONL,SIM,1 ago 2026,1 ago 2026,01/08/2026,Sí,CERRADAS,2026-08-01 15:33:19,Multilínea,Mono_item,Lima - Callao,19.95
Santa Anita,Netcall,2 ago 2026,15,902559023,9025590238044235647428,9271,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DDELAGUILAA,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,15,902268267,9022682678041345037296,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_KESCORZAC,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 00:53:00,Monolínea,Mono_item,Lima - Callao,29.95
Santa Anita,Netcall,3 ago 2026,14,902880574,9028805748047009516565,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_LLEIVAH,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 01:06:48,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,3 ago 2026,11,902821820,9028218208046423711617,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_JPRADOP,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 00:54:23,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,17,902299906,9022999068041674514225,9283,Outbound,Portabilidad Prepago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,TLV_NET_DVALOI,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:30:05,Monolínea,Mono_item,Lima - Callao,29.91303
Santa Anita,Netcall,3 ago 2026,17,902945630,9029456308047640611058,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CANCELADAS,Anulado,PIN-PORTA NO LLEGA SMS,NET_SPALACIOSA,SIM,3 ago 2026,null,null,No,CANCELADAS,2026-08-03 19:10:52,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,4 ago 2026,8,903198635,90319863589511710111068545900,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_GFLORESS,SIM,4 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,3 ago 2026,12,902849146,9028491468046688695561,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_JBARRAGANH,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 01:57:53,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,3 ago 2026,10,902793400,9027934008046182074291,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_MVASQUEZV,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 01:24:21,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,11,902202170,9022021708040668544231,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_GBUITRONL,SIM,1 ago 2026,1 ago 2026,01/08/2026,Sí,CERRADAS,2026-08-01 15:06:18,Multilínea,Mono_item,Lima - Callao,59.90103
Santa Anita,Netcall,1 ago 2026,13,902227841,9022278418040918934279,9283,Outbound,Portabilidad Prepago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_EMEDINAU,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:01:13,Multilínea,Multi_item,Lima - Callao,39.95
Santa Anita,Netcall,1 ago 2026,9,902160536,9021605368040277266654,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CANCELADAS,Anulado,CLIENTE DESISTE - NO BRINDA MOTIVOS,NET_YRUEDAMONDR,SIM,1 ago 2026,null,null,No,CANCELADAS,2026-08-01 11:30:22,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,16,902272502,9022725028041387725372,9283,Outbound,Portabilidad Prepago,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_YFLORESR,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 02:01:18,Multilínea,Mono_item,Lima - Callao,19.95
Santa,Netcall,1 ago 2026,15,902261388,9022613888041267476323,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,CERRADAS,Entregado,Entregado,TLV_NET_MMURGAF,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 11:53:31,Multilínea,Multi_item,Ancash,19.95
Santa,Netcall,3 ago 2026,11,902820586,9028205868046414743124,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,CERRADAS,Entregado,Entregado,NET_MDONAYRE,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 01:54:27,Multilínea,Mono_item,Ancash,null
Santa,Netcall,3 ago 2026,16,902919231,9029192318047407776295,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,CERRADAS,Entregado,Entregado,NET_MORIHUELAQ,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 01:42:26,Monolínea,Mono_item,Ancash,null
Santa,Netcall,3 ago 2026,17,902945777,9029457778047645549632,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SLAZOB,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ancash,null
Santa,Netcall,3 ago 2026,9,902784921,9027849218046102598937,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3205,CERRADAS,Entregado,Entregado,NET_YFLORESR,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 01:35:00,Monolínea,Mono_item,Ancash,null
Santa,Netcall,1 ago 2026,18,902318494,9023184948041854310410,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3205,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MFERRER,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ancash,null
Santa,Netcall,1 ago 2026,10,902179731,9021797318040454154253,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_ATRIVINOS,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ancash,null
Santa,Netcall,3 ago 2026,11,902818311,902818311,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,CERRADAS,Entregado,Entregado,NET_MDONAYRE,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 00:35:45,Multilínea,Mono_item,Ancash,null
Santa,Netcall,1 ago 2026,18,902320246,9023202468041871148566,9283,Outbound,Portabilidad Prepago,RETIRO EN TIENDA,Retiro en tienda,3205,CERRADAS,Entregado,Entregado,NET_MFERRER,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:56:19,Monolínea,Mono_item,Ancash,29.95
Santa,Netcall,3 ago 2026,18,902979425,9029794258047983987134,9271,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SNIMAG,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ancash,null
Santa,Netcall,3 ago 2026,11,902822435,9028224358046427216803,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,CERRADAS,Entregado,Entregado,NET_MDONAYRE,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 01:55:09,Multilínea,Mono_item,Ancash,null
Santa,Netcall,1 ago 2026,15,902261388,9022613888041267476542,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,CERRADAS,Entregado,Entregado,TLV_NET_MMURGAF,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 11:53:31,Multilínea,Multi_item,Ancash,39.95
Santa,Netcall,1 ago 2026,14,902245788,9022457888041098611378,9271,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,CERRADAS,Entregado,Entregado,NET_LGOMEZA,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:57:38,Monolínea,Mono_item,Ancash,34.95
Santa,Netcall,1 ago 2026,9,902152904,9021529048040202799615,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,CERRADAS,Entregado,Entregado,TLV_NET_MLANDAR,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:12:22,Monolínea,Mono_item,Ancash,34.95
Santa,Netcall,1 ago 2026,13,902237999,9022379998041025225799,9271,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3205,CANCELADAS,Cancelado,Cancelado,NET_MVASQUEZV,SIM,1 ago 2026,null,null,No,CANCELADAS,2026-08-01 16:24:31,Monolínea,Mono_item,Ancash,null
Sanchez Carrion,Netcall,1 ago 2026,10,902170407,9021704078040368162972,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2112,CERRADAS,Entregado,Entregado,NET_LCALDERONC,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 00:26:56,Monolínea,Mono_item,La Libertad,34.95
Sanchez Carrion,Netcall,3 ago 2026,17,902954180,9029541808047726384793,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2112,CERRADAS,Entregado,Entregado,NET_CRAMOSC,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 02:28:00,Monolínea,Mono_item,La Libertad,null
Sanchez Carrion,Netcall,3 ago 2026,19,902996111,9029961118048151760583,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2112,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_GMENDIGUETE,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Sanchez Carrion,Netcall,1 ago 2026,10,902169447,9021694478040360089384,9283,Outbound,Portabilidad Prepago,RETIRO EN TIENDA,Retiro en tienda,2112,CERRADAS,Entregado,Entregado,NET_NCANCHOP,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 00:28:03,Monolínea,Mono_item,La Libertad,29.95
San Sebastian,Netcall,1 ago 2026,14,902244080,9022440808041086685571,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9343,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LLOBATONV,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null
San Sebastian,Netcall,3 ago 2026,13,902871854,9028718548046913370992,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_PSANCHEZE,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null
San Sebastian,Netcall,3 ago 2026,14,902887887,902887887,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,NET_KCARRENOV,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 00:32:39,Monolínea,Mono_item,Cusco,null
San Sebastian,Netcall,3 ago 2026,11,902812649,9028126498046500384991,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,ABIERTAS,Entregado,Entregado,NET_JLUCIANOT,SIM,3 ago 2026,3 ago 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null
San Sebastian,Netcall,3 ago 2026,11,902820811,9028208118046413623187,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,ABIERTAS,Entregado,Entregado,NET_IVARGASI,SIM,3 ago 2026,3 ago 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null
San Sebastian,Netcall,1 ago 2026,12,902208326,9022083268040751260880,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,NET_DDEPINHOZ,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:30:45,Monolínea,Mono_item,Cusco,29.91303
San Sebastian,Netcall,3 ago 2026,18,902964765,9029647658047832444274,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9343,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_RTORRESB,SIM,4 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null
San Roman,Netcall,3 ago 2026,14,902888938,9028889388047079050709,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_JSIADEN,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 00:50:58,Monolínea,Mono_item,Puno,null
San Roman,Netcall,3 ago 2026,11,902822471,9028224718046427624559,9271,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CANCELADAS,Cancelado,Cancelado,NET_YFALCONP,SIM,3 ago 2026,null,null,No,CANCELADAS,2026-08-03 12:37:59,Multilínea,Mono_item,Puno,null
San Roman,Netcall,3 ago 2026,17,902938004,9029380048047597991580,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JRAMIREZQ,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,10,902169559,9021695598040359378565,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,TLV_NET_DVALOI,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 00:14:07,Multilínea,Mono_item,Puno,39.95
San Roman,Netcall,4 ago 2026,8,903196076,903196076Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_CSILVAP,SIM,4 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,10,902170272,9021702728040366391228,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,TLV_NET_DVALOI,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 01:38:53,Multilínea,Mono_item,Puno,19.95
San Roman,Netcall,3 ago 2026,13,902865894,9028658948046856013259,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_ADOROTEOSAL,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 02:02:39,Monolínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,11,902190455,9021904558040556617791,9283,Outbound,Venta Regular / Alta,RETIRO EN TIENDA,Retiro en tienda,2104,CANCELADAS,Cancelado,Cancelado,NET_SAVILAC,SIM,1 ago 2026,null,null,No,CANCELADAS,2026-08-03 09:32:58,Multilínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,17,902298665,9022986658041660556827,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,TLV_NET_MCHAMBI,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 00:56:09,Monolínea,Mono_item,Puno,29.95
San Roman,Netcall,1 ago 2026,19,902335026,9023350268042025529383,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,TLV_NET_MCHAMBI,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 00:33:15,Monolínea,Mono_item,Puno,29.95
San Roman,Netcall,3 ago 2026,12,902855951,902855951,9271,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_YFALCONP,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 00:36:29,Multilínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,17,902259861,9022598618041598151251,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,TLV_NET_MCHAMBI,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 06:18:31,Monolínea,Mono_item,Puno,29.95
San Roman,Netcall,1 ago 2026,10,902165958,9021659588040323753308,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,TLV_NET_JMORO,SIM,1 ago 2026,2 ago 2026,03/08/2026,Sí,CERRADAS,2026-08-03 01:00:41,Monolínea,Mono_item,Puno,39.95
San Roman,Netcall,2 ago 2026,11,902512616,9025126168043817822586,9283,Outbound,Portabilidad Prepago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,TLV_NET_DCASTIA,SIM,2 ago 2026,2 ago 2026,03/08/2026,Sí,CERRADAS,2026-08-03 01:41:38,Monolínea,Mono_item,Puno,29.95
San Roman,Netcall,3 ago 2026,10,902807148,9028071488046314703731,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_EGOMEZB,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 00:59:56,Monolínea,Mono_item,Puno,null
San Roman,Netcall,3 ago 2026,16,902918023,902918023,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_TBECERRAC,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 00:40:40,Multilínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,18,902308579,9023085798041757635700,9271,Outbound,Portabilidad Prepago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_MCVASQUEZ,SIM,1 ago 2026,2 ago 2026,03/08/2026,Sí,CERRADAS,2026-08-03 01:37:19,Monolínea,Mono_item,Puno,29.95
San Roman,Netcall,3 ago 2026,9,902783310,9027833108046084096479,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,TLV_NET_RBURGOS,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 01:36:46,Monolínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,17,902308154,9023081548041760099514,9271,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Entregado,Entregado,NET_LDIAZ,SIM,1 ago 2026,1 ago 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Puno,null
San Roman,Netcall,3 ago 2026,15,902904422,9029044228047248845395,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CANCELADAS,Cancelado,Cancelado,TLV_NET_JMORO,SIM,3 ago 2026,null,null,No,CANCELADAS,2026-08-03 21:44:14,Monolínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,9,902161948,9021619488040294762419,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_JRIVADENEIC,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 00:30:06,Multilínea,Mono_item,Puno,19.95
San Roman,Netcall,1 ago 2026,11,902193557,9021935578040584123815,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CANCELADAS,Cancelado,Cancelado,NET_SAVILAC,SIM,1 ago 2026,null,null,No,CANCELADAS,2026-08-03 22:08:04,Multilínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,11,902196723,9021967238040613749942,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_WBENITESA,SIM,1 ago 2026,1 ago 2026,02/08/2026,Sí,CERRADAS,2026-08-02 00:56:08,Monolínea,Mono_item,Puno,34.95
San Roman,Netcall,3 ago 2026,15,902907417,9029074178047277985242,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LDIAZM,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,9,902163516,9021635168040307774754,9283,Outbound,Venta Regular / Alta,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_JRIVADENEIC,SIM,1 ago 2026,1 ago 2026,01/08/2026,Sí,CERRADAS,2026-08-01 13:31:41,Multilínea,Mono_item,Puno,44.907802191
San Roman,Netcall,3 ago 2026,18,902971482,9029714828047904815377,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_GGUTIERREZM,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Puno,null
San Roman,Netcall,2 ago 2026,14,902554486,9025544868044191544522,9271,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_ATELLOY,SIM,2 ago 2026,2 ago 2026,03/08/2026,Sí,CERRADAS,2026-08-03 00:48:34,Monolínea,Mono_item,Puno,29.95
San Roman,Netcall,3 ago 2026,15,902905672,9029056728047260177688,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,CERRADAS,Entregado,Entregado,NET_LDIAZM,SIM,3 ago 2026,3 ago 2026,null,No,CERRADAS,2026-08-04 03:40:48,Multilínea,Mono_item,Puno,null
