FRM_Distrito,Centro,Fecha_Creacion,Hora,FRM_Orden_Final,FRM_Orden_Item_Final,EOC_ID_TIENDA,Grupo_Canal,Tipo_de_Negocio,Tipo_Despacho_Detalle,Operador_Logistico_Old,EOC_DELIVERYSTOREID,EOC_Estado,Estado_T,Estado_T_Detalle,FRM_N_DNI_Asesor,FRM_Tipologia,Fecha_Entrega_Pactada,Fecha_Entrega_Real,INR_FechaActivacion,Cruce_INAR,EOC_Estado,EOC_Cierre,Multilinea_Asesor,Multi_item,FRM_Departamento_de_entrega,INR_NumRentaIGV_Neto
Trujillo,Netcall,1 ago 2026,10,902165659,90216565989511710121058046991,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_RGUTIERREZS,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,10,902182085,902182085Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JCHAVEZC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Tarapoto,Netcall,1 ago 2026,9,902161927,90216192789511710101051094172,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9352,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_RCASTANEDAR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,San Martin,null
Tambo Grande,Netcall,1 ago 2026,9,902157957,90215795789511710111068560495,9301,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_FBARTET,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Tacna,Netcall,1 ago 2026,10,902178086,902178086Empty,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9348,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_VCISNEROSG,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Tacna,null
Sunampe,Netcall,1 ago 2026,8,902150500,90215050089511710121058262036,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DFRANCIAH,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ica,null
Sunampe,Netcall,1 ago 2026,9,902155561,90215556189511710121058262614,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DRUIZR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Sunampe,Netcall,1 ago 2026,9,902155561,90215556189511710121058262606,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DRUIZR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Sunampe,Netcall,1 ago 2026,9,902150801,90215080189511710121058262028,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DFRANCIAH,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ica,null
Sullana,Netcall,1 ago 2026,9,902160786,90216078689511710121057980307,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_KZAVALETAZ,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Sullana,Netcall,1 ago 2026,9,902157399,90215739989511710121057980760,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_EMACHEROT,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Satipo,Netcall,1 ago 2026,10,902180855,902180855Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3130,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_ANCASTROR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Junin,null
Santiago De Surco,Netcall,1 ago 2026,9,902156189,90215618989511710111067950440,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_WBENITESA,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Santa Anita,Netcall,1 ago 2026,9,902160536,90216053689511710111069610992,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_YRUEDAMONDR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Santa,Netcall,1 ago 2026,10,902179731,902179731Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_ATRIVINOS,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ancash,null
Santa,Netcall,1 ago 2026,9,902152904,90215290489511710111068595657,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1004,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_MLANDAR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ancash,null
Sanchez Carrion,Netcall,1 ago 2026,10,902170407,902170407Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2112,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LCALDERONC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Sanchez Carrion,Netcall,1 ago 2026,10,902169447,902169447Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2112,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_NCANCHOP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
San Roman,Netcall,1 ago 2026,10,902165958,902165958Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_JMORO,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,10,902170272,902170272Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_DVALOI,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,9,902161948,902161948Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JRIVADENEIC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,10,902169559,902169559Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_DVALOI,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
San Roman,Netcall,1 ago 2026,9,902163516,902163516Empty,9283,Outbound,Venta Regular / Alta,RETIRO EN TIENDA,Retiro en tienda,2104,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JRIVADENEIC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
San Martin De Porres,Netcall,1 ago 2026,10,902172421,902172421Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_BCHAVEZ,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
San Martin De Porres,Netcall,1 ago 2026,10,902165717,90216571789511710111068930060,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_THUAMANIP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
San Luis,Netcall,1 ago 2026,10,902166619,90216661989511710111070078403,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LTAMAYOD,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
San Luis,Netcall,1 ago 2026,10,902164537,90216453789511710111070078445,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LTAMAYOD,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
San Juan De Miraflores,Netcall,1 ago 2026,8,902124275,90212427589511710121057637261,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_WBENITESA,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
San Juan De Miraflores,Netcall,1 ago 2026,9,902163119,90216311989511710101047725343,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_BCHAVEZ,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
San Juan De Lurigancho,Netcall,1 ago 2026,9,902151802,90215180289511710111069622963,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_FCARRIONM,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
San Juan De Lurigancho,Netcall,1 ago 2026,9,902151132,90215113289511710111069622823,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_FCARRIONM,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
San Juan De Lurigancho,Netcall,1 ago 2026,9,902162627,90216262789511710111070185695,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_AROJASF,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
San Juan De Lurigancho,Netcall,1 ago 2026,9,902162071,90216207189511710101047076606,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LLOBATONV,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
San Juan De Lurigancho,Netcall,1 ago 2026,9,902158026,902158026Empty,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9001,CANCELADAS,Pendiente Entrega,Pendiente de Picking,NET_MMREVILLA,SIM,1 ago 2026,null,null,No,CANCELADAS,2026-08-01 09:46:30,Monolínea,Mono_item,Lima - Callao,null
San Juan De Lurigancho,Netcall,1 ago 2026,10,902164402,902164402Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_GHERRERAG,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
San Juan De Lurigancho,Netcall,1 ago 2026,10,902178042,902178042Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_CACEVED,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
San Juan Bautista,Netcall,1 ago 2026,10,902177925,902177925Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9355,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JPRADOP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Loreto,null
San Juan Bautista,Netcall,1 ago 2026,10,902167787,902167787Empty,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9354,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_RCARDENASH,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ayacucho,null
San Juan Bautista,Netcall,1 ago 2026,10,902180367,902180367Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9355,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JPRADOP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Loreto,null
San Borja,Netcall,1 ago 2026,11,902182034,902182034Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SBENITESL,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Rimac,Netcall,1 ago 2026,9,902161038,902161038Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_ADOMINGUEZF,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Puno,Netcall,1 ago 2026,10,902170391,90217039189511710121058265054,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9351,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LOPEZDI,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
Puno,Netcall,1 ago 2026,9,902160836,902160836Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9351,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_MFARFAN,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Puno,null
Puno,Netcall,1 ago 2026,10,902169476,90216947689511710121058265047,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9351,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LOPEZDI,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
Punchana,Netcall,1 ago 2026,9,902152110,902152110Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Retiro en tienda,9355,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JSANGAMA,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Loreto,null
Puente Piedra,Netcall,1 ago 2026,9,902159272,902159272Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_GJQUISP,SIM,2 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Puente Piedra,Netcall,1 ago 2026,9,902162765,90216276589511710111069447932,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_KCHUNAP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Pueblo Nuevo,Netcall,1 ago 2026,10,902164546,902164546Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_YVEGASA,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Piura,Netcall,1 ago 2026,9,902160917,902160917Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7135,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_EALBORNOZR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Piura,Netcall,1 ago 2026,9,902160028,90216002889511710111068560487,9271,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_RDULANTORO,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Piura,Netcall,1 ago 2026,10,902173611,90217361189511710121057989480,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LVASQUEZT,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Pisco,Netcall,1 ago 2026,9,902159126,90215912689511710121058263711,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_GSANTOSC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Pisco,Netcall,1 ago 2026,8,902122377,90212237789511710121058263687,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_TANCHANTEG,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Pillco Marca,Netcall,1 ago 2026,9,902156714,902156714Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Retiro en tienda,9353,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_YAQUINO,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Huanuco,null
Picsi,Netcall,1 ago 2026,10,902170046,90217004689511710121058106449,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5024,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SAVILAC,SIM,4 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lambayeque,null
Picsi,Netcall,1 ago 2026,10,902170046,90217004689511710101047135485,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5024,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SAVILAC,SIM,4 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lambayeque,null
Paucarpata,Netcall,1 ago 2026,9,902152211,90215221189511710121058128153,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LCALDERONC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Arequipa,null
